,Unnamed: 0,Text,Label,socialMediaAbuse,socialMediaAbuse_socialMediaAbuse
4545,4545,"it's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .",0,"[8201, 4471, 4632, 7034, 3486]",0
4546,4546,"some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .",0,"[2456, 4023, 6275, 1360, 2311]",0
4547,4547,"there's an excellent 90-minute film here ; unfortunately , it runs for 170 .",0,"[4284, 8241, 4157, 7075, 4507]",0
4548,4548,"as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .",0,"[5278, 5441, 7364, 5007, 7058]",0
4549,4549,"die another day is only intermittently entertaining but it's hard not to be a sucker for its charms , or perhaps it's just impossible not to feel nostalgia for movies you grew up with .",0,"[4778, 7707, 6807, 1576, 299]",1
4550,4550,"as is often the case with ambitious , eager first-time filmmakers , mr . murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold .",0,"[270, 1483, 1953, 3968, 1262]",0
4551,4551,"the mystery of enigma is how a rich historical subject , combined with so much first-rate talent . . . could have yielded such a flat , plodding picture .",0,"[3824, 6529, 2650, 1605, 1986]",0
4552,4552,"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging .",0,"[1488, 3131, 6289, 400, 3291]",0
4553,4553,the inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror/action hybrid .,0,"[5955, 8507, 6005, 3801, 597]",0
4554,4554,bad company . bad movie . just plain bad .,0,"[5422, 7944, 5040, 4869, 8412]",0
4555,4555,"it's not only dull because we've seen [eddie] murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed .",0,"[3197, 6067, 7167, 6714, 1911]",0
4556,4556,avary's film never quite emerges from the shadow of ellis' book .,0,"[6857, 5052, 7999, 3773, 7905]",0
4557,4557,"a poorly scripted , preachy fable that forgets about unfolding a coherent , believable story in its zeal to spread propaganda .",0,"[1092, 8113, 827, 7020, 5753]",0
4558,4558,"while it is interesting to witness the conflict from the palestinian side , longley's film lacks balance . . . and fails to put the struggle into meaningful historical context .",0,"[4212, 374, 808, 2846, 1686]",0
4559,4559,"woo has as much right to make a huge action sequence as any director , but how long will filmmakers copy the "" saving private ryan "" battle scenes before realizing steven spielberg got it right the first time ?",0,"[3377, 6010, 2313, 2219, 8241]",0
4560,4560,"it's sincere to a fault , but , unfortunately , not very compelling or much fun .",0,"[507, 4307, 8240, 651, 1309]",0
4561,4561,". . . jones , despite a definitely distinctive screen presence , just isn't able to muster for a movie that , its title notwithstanding , should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts .",0,"[1508, 7712, 5260, 654, 4145]",0
4562,4562,this follow-up seems so similar to the 1953 disney classic that it makes one long for a geriatric peter .,0,"[6516, 6446, 6300, 3552, 6175]",0
4563,4563,"why , you may ask , why should you buy the movie milk when the tv cow is free ? there's no good answer to that one .",0,"[4622, 2340, 6052, 8461, 5838]",0
4564,4564,"this slow-moving swedish film offers not even a hint of joy , preferring to focus on the humiliation of martin as he defecates in bed and urinates on the plants at his own birthday party .",0,"[8506, 7630, 5591, 3594, 3299]",0
4565,4565,"a muddled limp biscuit of a movie , a vampire soap opera that doesn't make much sense even on its own terms .",0,"[4844, 5448, 8480, 7876, 4786]",0
4566,4566,"there's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream .",0,"[614, 2269, 1995, 1274, 3657]",0
4567,4567,this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,0,"[5372, 247, 5819, 2529, 7970]",0
4568,4568,this is amusing for about three minutes .,0,"[1309, 1549, 5758, 6312, 2675]",0
4569,4569,"klein , charming in comedies like american pie and dead-on in election , delivers one of the saddest action hero performances ever witnessed .",0,"[1965, 497, 1497, 3541, 3905]",0
4570,4570,"it's rare to see a movie that takes such a speedy swan dive from "" promising "" to "" interesting "" to "" familiar "" before landing squarely on "" stupid "" .",0,"[7477, 1234, 2709, 4280, 3968]",0
4571,4571,"this is the sort of low-grade dreck that usually goes straight to video --with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes .",0,"[6833, 8057, 4460, 6982, 7769]",0
4572,4572,"the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .",0,"[674, 5727, 3831, 4078, 1610]",0
4573,4573,there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending .,0,"[6117, 5398, 4953, 1633, 6430]",0
4574,4574,"it won't harm anyone , but neither can i think of a very good reason to rush right out and see it . after all , it'll probably be in video stores by christmas , and it might just be better suited to a night in the living room than a night at the movies .",0,"[6503, 1727, 5022, 4372, 1546]",0
4575,4575,looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .,0,"[5797, 3788, 308, 8469, 3932]",0
4576,4576,"given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors' workshop that it is .",0,"[5457, 5204, 2811, 8196, 6243]",0
4577,4577,they kept much of the plot but jettisoned the stuff that would make this a moving experience for people who haven't read the book .,0,"[8521, 4080, 1468, 7914, 7442]",1
4578,4578,just because a walk to remember is shrewd enough to activate girlish tear ducts doesn't mean it's good enough for our girls .,0,"[8415, 3370, 8300, 6397, 4287]",0
4579,4579,"[carvey's] characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .",0,"[5916, 6228, 6473, 7707, 5547]",0
4580,4580,"it's mildly interesting to ponder the peculiar american style of justice that plays out here , but it's so muddled and derivative that few will bother thinking it all through .",0,"[646, 7982, 741, 5026, 4267]",0
4581,4581,this dreadfully earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .,0,"[7011, 8141, 6237, 4630, 4001]",0
4582,4582,"brown's saga , like many before his , makes for snappy prose but a stumblebum of a movie .",0,"[3036, 4071, 441, 4052, 799]",0
4583,4583,"the boys' sparring , like the succession of blows dumped on guei , wears down the story's more cerebral , and likable , plot elements .",0,"[5192, 6726, 1955, 6001, 3593]",0
4584,4584,the script by vincent r . nebrida . . . tries to cram too many ingredients into one small pot .,0,"[682, 7399, 1545, 3731, 5984]",0
4585,4585,"the story is so light and sugary that were it a macy's thanksgiving day parade balloon , extra heavy-duty ropes would be needed to keep it from floating away .",0,"[6877, 5111, 1886, 8175, 6233]",0
4586,4586,"oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .",0,"[5963, 7831, 3060, 2507, 7988]",0
4587,4587,"since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .",0,"[4412, 7835, 1204, 357, 4467]",0
4588,4588,only those most addicted to film violence in all its forms will find anything here to appreciate .,0,"[5607, 3582, 1597, 7886, 381]",0
4589,4589,"cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , finally , is minimally satisfying .",0,"[364, 1262, 3546, 1589, 3890]",0
4590,4590,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",0,"[4953, 6003, 7944, 3733, 4108]",0
4591,4591,it's not difficult to spot the culprit early-on in this predictable thriller .,0,"[5388, 5102, 6806, 6691, 2998]",0
4592,4592,"[a] soulless , stupid sequel . . .",0,"[6345, 4981, 8137, 4847, 4441]",0
4593,4593,. . . a mostly boring affair with a confusing sudden finale that's likely to irk viewers .,0,"[4526, 4426, 7977, 6495, 3023]",0
4594,4594,the trappings of i spy are so familiar you might as well be watching a rerun .,0,"[7204, 3035, 6082, 7000, 6466]",0
4595,4595,what starts off as a potentially incredibly twisting mystery becomes simply a monster chase film .,0,"[8312, 6457, 8465, 6896, 5939]",0
4596,4596,"in the wake of saving private ryan , black hawk down and we were soldiers , you are likely to be as heartily sick of mayhem as cage's war-weary marine .",0,"[5169, 1390, 6850, 4429, 1084]",0
4597,4597,"it is messy , uncouth , incomprehensible , vicious and absurd .",0,"[5514, 3074, 6573, 8050, 4529]",0
4598,4598,really does feel like a short stretched out to feature length .,0,"[8238, 7906, 7087, 4507, 7263]",0
4599,4599,"hampered -- no , paralyzed -- by a self-indulgent script . . . that aims for poetry and ends up sounding like satire .",0,"[2695, 525, 4720, 5885, 7723]",0
4600,4600,"cheap , vulgar dialogue and a plot that crawls along at a snail's pace .",0,"[7414, 3091, 6322, 5226, 4026]",0
4601,4601,"and if you appreciate the one-sided theme to lawrence's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest . if you are willing to do this , then you so crazy !",0,"[4821, 4952, 7734, 1057, 2000]",0
4602,4602,"directed without the expected flair or imagination by hong kong master john woo , windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length .",0,"[247, 5435, 6118, 4860, 877]",0
4603,4603,it's a very tasteful rock and roll movie . you could put it on a coffee table anywhere .,0,"[3360, 704, 7800, 7092, 3650]",1
4604,4604,"the movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the holocaust escape story , minac drains his movie of all individuality .",0,"[6900, 116, 3273, 7947, 3526]",0
4605,4605,"an infuriating film . just when you think you are making sense of it , something happens that tells you there is no sense .",0,"[3103, 1747, 3217, 8094, 4628]",0
4606,4606,the entire movie is so formulaic and forgettable that it's hardly over before it begins to fade from memory .,0,"[5176, 8474, 99, 4028, 4778]",0
4607,4607,"the setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions .",0,"[4526, 5837, 6477, 6760, 4949]",0
4608,4608,"as an entertainment destination for the general public , kung pow sets a new benchmark for lameness .",0,"[7457, 5761, 7601, 5963, 5619]",0
4609,4609,"this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand .",0,"[6801, 6188, 4866, 1804, 3534]",0
4610,4610,"as pure over-the-top trash , any john waters movie has it beat by a country mile .",0,"[441, 6003, 6376, 7837, 1250]",0
4611,4611,"wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .",0,"[2439, 3768, 12, 8465, 4204]",0
4612,4612,"bigelow offers some flashy twists and turns that occasionally fortify this turgid fable . but for the most part , the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .",0,"[8261, 691, 8246, 8313, 6073]",0
4613,4613,this film biggest problem ? no laughs .,0,"[7296, 4107, 8464, 6359, 6085]",0
4614,4614,less-than-compelling documentary of a yiddish theater clan .,0,"[4055, 808, 3580, 2247, 6058]",0
4615,4615,"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is .",0,"[4602, 8071, 247, 877, 5435]",0
4616,4616,"viewers are asked so often to suspend belief that were it not for holm's performance , the film would be a total washout .",0,"[6788, 986, 7148, 5208, 3602]",0
4617,4617,"it's not exactly worth the bucks to expend the full price for a date , but when it comes out on video , it's well worth a rental .",0,"[1786, 1900, 5348, 1727, 4540]",1
4618,4618,"i can't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents . . .",0,"[7667, 1372, 4623, 7081, 5538]",0
4619,4619,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view .",0,"[242, 8204, 2106, 2263, 433]",1
4620,4620,throw smoochy from the train !,0,"[5742, 3819, 5341, 5322, 7545]",0
4621,4621,"eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you don't care who fires the winning shot .",0,"[5682, 2229, 4583, 5135, 6089]",0
4622,4622,irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .,0,"[701, 6260, 2646, 5838, 3500]",0
4623,4623,"a light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation .",0,"[180, 1161, 3216, 2453, 8339]",0
4624,4624,cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle .,0,"[8141, 4581, 972, 7011, 3616]",0
4625,4625,"to paraphrase a line from another dickens' novel , nicholas nickleby is too much like a fragment of an underdone potato .",0,"[3936, 5759, 6638, 2254, 3897]",0
4626,4626,"the actresses may have worked up a back story for the women they portray so convincingly , but viewers don't get enough of that background for the characters to be involving as individuals rather than types .",0,"[4245, 6183, 6181, 8263, 2079]",0
4627,4627,"the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today's hollywood .",0,"[5295, 3890, 4118, 7962, 5439]",0
4628,4628,an extremely unpleasant film .,0,"[7456, 6594, 5360, 8480, 7876]",0
4629,4629,"a movie just for friday fans , critics be damned . if you already like this sort of thing , this is that sort of thing all over again .",0,"[5602, 7102, 8090, 2711, 3195]",1
4630,4630,a sincere but dramatically conflicted gay coming-of-age tale .,0,"[1866, 5661, 6655, 698, 3117]",1
4631,4631,wait for it to hit cable .,0,"[5293, 7054, 6341, 1939, 6352]",0
4632,4632,ultimately feels like just one more in the long line of films this year about the business of making movies .,0,"[2901, 4545, 2219, 3431, 1727]",0
4633,4633,a high-minded snoozer .,0,"[6560, 7083, 7020, 6654, 7266]",0
4634,4634,"nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives .",0,"[1958, 2176, 118, 1785, 1993]",0
4635,4635,"77 minutes of pokemon may not last 4ever , it just seems like it does . my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it .",0,"[699, 4507, 5561, 7075, 4284]",0
4636,4636,the one not-so-small problem with expecting is that the entire exercise has no real point .,0,"[6804, 4334, 4789, 6840, 6251]",0
4637,4637,"a movie you observe , rather than one you enter into .",0,"[2759, 893, 3243, 2115, 4605]",0
4638,4638,[at least] moore is a real charmer .,0,"[566, 2725, 1791, 222, 5658]",1
4639,4639,"john carlen's script is full of unhappy , two-dimensional characters who are anything but compelling .",0,"[8419, 2205, 1382, 4328, 1013]",0
4640,4640,"labute can't avoid a fatal mistake in the modern era : he's changed the male academic from a lower-class brit to an american , a choice that upsets the novel's exquisite balance and shreds the fabric of the film .",0,"[2070, 4733, 1228, 5659, 3817]",0
4641,4641,"the notion of deleting emotion from people , even in an advanced prozac nation , is so insanely dysfunctional that the rampantly designed equilibrium becomes a concept doofus .",0,"[6163, 1296, 4680, 3997, 6265]",0
4642,4642,"stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes .",0,"[1436, 767, 593, 2087, 2858]",0
4643,4643,"unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes .",0,"[4626, 8203, 4386, 2959, 8484]",0
4644,4644,a film that loses sight of its own story .,0,"[3499, 5360, 4841, 1605, 3291]",0
4645,4645,adam sandler's eight crazy nights grows on you -- like a rash .,0,"[837, 2271, 5687, 4369, 5147]",0
4646,4646,the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .,0,"[7920, 7596, 2469, 3386, 6981]",0
4647,4647,"few of the increasingly far-fetched events that first-time writer-director neil burger follows up with are terribly convincing , which is a pity , considering barry's terrific performance .",0,"[1982, 2552, 5096, 5880, 5157]",0
4648,4648,gets better after foster leaves that little room .,0,"[3181, 2839, 337, 5907, 3329]",1
4649,4649,the movie is as padded as allen's jelly belly .,0,"[1578, 7207, 5811, 5845, 1701]",0
4650,4650,"resident evil isn't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail .",0,"[8029, 5955, 7703, 5532, 3009]",0
4651,4651,a rather average action film that benefits from several funny moments supplied by epps .,0,"[6749, 1609, 2103, 3126, 5034]",1
4652,4652,". . . unspeakably , unbearably dull , featuring reams of flatly delivered dialogue and a heroine who comes across as both shallow and dim-witted .",0,"[6210, 4854, 2858, 8505, 5885]",0
4653,4653,resembles a soft porn brian de palma pastiche .,0,"[5551, 7562, 1450, 2212, 5845]",0
4654,4654,"bluto blutarsky , we miss you .",0,"[3699, 2906, 6215, 7245, 4753]",0
4655,4655,innocuous enough to make even jean-claude van damme look good .,0,"[6123, 238, 1988, 487, 3051]",0
4656,4656,"it's a glorified sitcom , and a long , unfunny one at that .",0,"[4887, 1501, 5452, 4509, 5385]",0
4657,4657,woody allen can write and deliver a one liner as well as anybody . but i had a lot of problems with this movie .,0,"[4830, 6999, 5639, 7674, 8085]",0
4658,4658,execrable .,0,"[641, 7441, 7925, 5740, 4456]",0
4659,4659,devoid of any of the qualities that made the first film so special .,0,"[7905, 5205, 348, 7894, 487]",0
4660,4660,"all movie long , city by the sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of de niro , mcdormand and the other good actors in the cast .",0,"[8158, 3511, 7184, 2802, 7736]",0
4661,4661,plotless collection of moronic stunts is by far the worst movie of the year .,0,"[4493, 6794, 8412, 5016, 5687]",0
4662,4662,"however sincere it may be , the rising place never quite justifies its own existence .",0,"[7449, 321, 8136, 5011, 2487]",0
4663,4663,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place .",0,"[4489, 2823, 1612, 6126, 4453]",0
4664,4664,it's sort of a 21st century morality play with a latino hip hop beat . but the second half of the movie really goes downhill .,0,"[1060, 1621, 704, 4680, 830]",0
4665,4665,paxton's uneven directorial debut fails to unlock the full potential of what is in many ways a fresh and dramatically substantial spin on the genre .,0,"[7855, 3367, 1421, 6422, 3291]",0
4666,4666,the script becomes lifeless and falls apart like a cheap lawn chair .,0,"[7696, 4667, 5684, 7037, 8436]",0
4667,4667,the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,0,"[4377, 8419, 4666, 7769, 6790]",0
4668,4668,"the film starts promisingly , but the ending is all too predictable and far too cliched to really work .",0,"[5314, 3637, 5201, 6147, 3733]",0
4669,4669,"let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate .",0,"[8116, 8373, 5358, 5773, 7549]",0
4670,4670,"it's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful .",0,"[5252, 3579, 6185, 5706, 4175]",0
4671,4671,alternately frustrating and rewarding .,0,"[6297, 3865, 1372, 869, 3383]",1
4672,4672,it's impossible to even categorize this as a smutty guilty pleasure .,0,"[4827, 2382, 5742, 281, 2547]",0
4673,4673,"despite suffering a sense-of-humour failure , the man who wrote rocky does not deserve to go down with a ship as leaky as this .",0,"[2447, 5659, 6508, 2399, 5657]",0
4674,4674,"swinging , the film makes it seem , is not a hobby that attracts the young and fit . or intelligent .",0,"[6309, 8346, 3424, 1223, 2296]",0
4675,4675,"the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle's walker and toss it at the screen in frustration .",0,"[2596, 6153, 3058, 8329, 1252]",0
4676,4676,"see clockstoppers if you have nothing better to do with 94 minutes . but be warned , you too may feel time has decided to stand still . or that the battery on your watch has died .",0,"[5886, 1127, 7004, 7608, 5458]",0
4677,4677,suffers from over-familiarity since hit-hungry british filmmakers have strip-mined the monty formula mercilessly since 1997 .,0,"[7808, 6034, 3363, 6264, 7673]",0
4678,4678,there are enough throwaway references to faith and rainbows to plant smile-button faces on that segment of the populace that made a walk to remember a niche hit .,0,"[2719, 2728, 3791, 4156, 1099]",1
4679,4679,"yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '",0,"[4930, 8124, 3712, 7187, 7065]",1
4680,4680,the cumulative effect of the movie is repulsive and depressing .,0,"[4501, 6953, 7418, 6430, 4076]",0
4681,4681,children and adults enamored of all things pokemon won't be disappointed .,0,"[7027, 190, 699, 7200, 2660]",1
4682,4682,i don't even care that there's no plot in this antonio banderas-lucy liu faceoff . it's still terrible !,0,"[7349, 8521, 4367, 3219, 7018]",0
4683,4683,"children of the century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .",0,"[5704, 7771, 5358, 3519, 3090]",0
4684,4684,it's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil' bow wow .,0,"[697, 29, 3611, 1060, 1080]",0
4685,4685,"peralta's mythmaking could have used some informed , adult hindsight .",0,"[5369, 1760, 2655, 469, 3716]",0
4686,4686,amazingly dopey .,0,"[2024, 2642, 1960, 1816, 178]",0
4687,4687,a close-to-solid espionage thriller with the misfortune of being released a few decades too late .,0,"[3666, 2998, 7204, 165, 7104]",1
4688,4688,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,0,"[7857, 2848, 4001, 6937, 4844]",0
4689,4689,the good girl is a film in which the talent is undeniable but the results are underwhelming .,0,"[252, 5689, 8276, 7615, 4108]",0
4690,4690,just a collection of this and that -- whatever fills time -- with no unified whole .,0,"[7608, 135, 7020, 8430, 739]",0
4691,4691,"the animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication .",0,"[5074, 5058, 7027, 6811, 4635]",0
4692,4692,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,0,"[1188, 7681, 4245, 4263, 6181]",0
4693,4693,"kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning .",0,"[1282, 2482, 1395, 2954, 960]",0
4694,4694,mr . soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious .,0,"[302, 7917, 8083, 4044, 2152]",0
4695,4695,"do you say "" hi "" to your lover when you wake up in the morning ?",0,"[4424, 612, 3450, 651, 3185]",0
4696,4696,it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens,0,"[7679, 3195, 2423, 1855, 442]",0
4697,4697,"director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon , but showtime's uninspired send-up of tv cop show cliches mostly leaves him shooting blanks .",0,"[1520, 3728, 1547, 2212, 5436]",0
4698,4698,banal and predictable .,0,"[6127, 973, 8504, 6770, 761]",0
4699,4699,"'yes , that's right : it's forrest gump , angel of death . '",0,"[7282, 2994, 7881, 6091, 7412]",0
4700,4700,"a wildly erratic drama with sequences that make you wince in embarrassment and others , thanks to the actors , that are quite touching .",0,"[1543, 7889, 1524, 1382, 6882]",0
4701,4701,"while easier to sit through than most of jaglom's self-conscious and gratingly irritating films , it's still tainted by cliches , painful improbability and murky points .",0,"[2002, 5454, 138, 7771, 3291]",0
4702,4702,"about as enjoyable , i would imagine , as searching for a quarter in a giant pile of elephant feces . . . positively dreadful .",0,"[2967, 4755, 6835, 1952, 6543]",0
4703,4703,a generic international version of a typical american horror film .,0,"[8480, 7538, 387, 2628, 4930]",0
4704,4704,". . . while certainly clever in spots , this too-long , spoofy update of shakespeare's macbeth doesn't sustain a high enough level of invention .",0,"[7799, 2854, 3190, 5376, 4495]",0
4705,4705,crikey indeed .,0,"[6851, 3266, 5872, 1684, 3581]",0
4706,4706,"lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s .",0,"[2774, 142, 7940, 6771, 362]",0
4707,4707,"there's a lot of good material here , but there's also a lot of redundancy and unsuccessful crudeness accompanying it .",0,"[4940, 8163, 4436, 1674, 6218]",0
4708,4708,absurdities and clichés accumulate like lint in a fat man's navel .,0,"[6093, 7735, 3266, 7306, 6585]",0
4709,4709,"if you think it's a riot to see rob schneider in a young woman's clothes , then you'll enjoy the hot chick .",0,"[8121, 1990, 5083, 4285, 8386]",1
4710,4710,the sheer dumbness of the plot ( other than its one good idea ) and the movie's inescapable air of sleaziness get you down .,0,"[6834, 5425, 7442, 7477, 7253]",0
4711,4711,strangely comes off as a kingdom more mild than wild .,0,"[3356, 842, 7452, 4783, 4004]",0
4712,4712,the next big thing's not-so-big ( and not-so-hot ) directorial debut .,0,"[4022, 270, 7652, 2812, 5971]",0
4713,4713,"yet another iteration of what's become one of the movies' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally "" superior "" friends , family . . .",0,"[3380, 3139, 8024, 1433, 2554]",0
4714,4714,bond-inspired ? certainly . likely to have decades of life as a classic movie franchise ? let's hope not .,0,"[3810, 6281, 5284, 5724, 3551]",0
4715,4715,this flat run at a hip-hop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines .,0,"[125, 6476, 7715, 7983, 6849]",0
4716,4716,"davis has energy , but she doesn't bother to make her heroine's book sound convincing , the gender-war ideas original , or the comic scenes fly .",0,"[6234, 6647, 6829, 5172, 2026]",0
4717,4717,"surprisingly , considering that baird is a former film editor , the movie is rather choppy .",0,"[594, 6789, 2694, 4460, 4511]",0
4718,4718,"none of this is very original , and it isn't particularly funny .",0,"[6254, 7425, 5011, 6681, 6923]",0
4719,4719,. . . a bland murder-on-campus yawner .,0,"[6714, 8026, 1204, 6838, 2190]",0
4720,4720,a humorless journey into a philosophical void .,0,"[5305, 5499, 889, 4854, 4623]",0
4721,4721,these two are generating about as much chemistry as an iraqi factory poised to receive a un inspector .,0,"[82, 7902, 5498, 1386, 7574]",0
4722,4722,"responsável direto pelo fracasso 'artístico' de doce lar , o roteirista c . jay cox não consegue sequer aproveitar os pouquíssimos momentos em que escapa da mediocridade .",0,"[3948, 2287, 1448, 4173, 3199]",0
4723,4723,"just as the lousy tarantino imitations have subsided , here comes the first lousy guy ritchie imitation .",0,"[6952, 8449, 5788, 7832, 684]",0
4724,4724,"a passable romantic comedy , in need of another couple of passes through the word processor .",0,"[198, 3454, 1502, 519, 4320]",0
4725,4725,"the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches isn't exactly endearing .",0,"[164, 3126, 2311, 2748, 4552]",0
4726,4726,"shows holmes has the screen presence to become a major-league leading lady , ( but ) the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that's scarcely a surprise by the time it arrives .",0,"[3291, 1861, 6422, 400, 1524]",0
4727,4727,"in the book-on-tape market , the film of "" the kid stays in the picture "" would be an abridged edition",0,"[6915, 5328, 77, 6503, 635]",0
4728,4728,"ultimately . . . the movie is too heady for children , and too preachy for adults .",0,"[5358, 3578, 5276, 5068, 5295]",0
4729,4729,it's just a little too self-satisfied .,0,"[6051, 6256, 4827, 1231, 3790]",0
4730,4730,clever but not especially compelling .,0,"[4277, 3597, 555, 3227, 2205]",0
4731,4731,"mckay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service .",0,"[6951, 5992, 4377, 7106, 7354]",0
4732,4732,"a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable .",0,"[6530, 1660, 3074, 4802, 4623]",0
4733,4733,labute was more fun when his characters were torturing each other psychologically and talking about their genitals in public .,0,"[4640, 1228, 2070, 2645, 2129]",0
4734,4734,the movie weighs no more than a glass of flat champagne .,0,"[6374, 5279, 8053, 7338, 6966]",0
4735,4735,brisk hack job .,0,"[4828, 7915, 6297, 3913, 7455]",0
4736,4736,the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher .,0,"[564, 3972, 8464, 1808, 6372]",0
4737,4737,alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .,0,"[1655, 1148, 743, 5298, 4782]",0
4738,4738,the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .,0,"[7700, 1787, 3773, 2744, 5591]",0
4739,4739,what little grace [rifkin's] tale of precarious skid-row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics .,0,"[2843, 6532, 2535, 6294, 1724]",0
4740,4740,tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .,0,"[3733, 5578, 4306, 2007, 4167]",0
